University,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_trans,Accept_trans,Enroll_trans,Top10perc_trans,F.Undergrad_trans,P.Undergrad_trans,Outstate_trans,Books_trans,Personal_trans,PhD_trans,Terminal_trans,S.F.Ratio_trans,perc.alumni_trans,Expend_trans,Accept_Rate,Outstate_Tier,Outstate_Tier_Encoded,Private_Binary,Apps_trans_scaled,Accept_trans_scaled,Enroll_trans_scaled,Top10perc_trans_scaled,F.Undergrad_trans_scaled,P.Undergrad_trans_scaled,Outstate_trans_scaled,Books_trans_scaled,Personal_trans_scaled,PhD_trans_scaled,Terminal_trans_scaled,S.F.Ratio_trans_scaled,perc.alumni_trans_scaled,Expend_trans_scaled,Outstate_Tier_Encoded_scaled,Private_Binary_scaled,Accept_Rate_scaled
Bard College,Yes,1910,838,285,50,85,1004,15,19264,6206,750,750,98.0,98,10.4,30,13894,79,0.15805025864856015,-0.3545621167161835,-0.5036721483037261,1.263315306472027,-0.674734103431865,-1.6924393447321318,1.877243092243529,1.3020758268351074,-0.9662002117205121,1.857152611135047,1.4673308297783425,-0.9284297440073743,3.4339872044851463,1.148354752751176,0.4387434554973822,Very High,3,1,0.15805025864856212,-0.354562116716184,-0.5036721483037262,1.2633153064720266,-0.6747341034318648,-1.6924393447321318,1.8772430922435284,1.3020758268351063,-0.9662002117205121,1.8571526111350474,1.4673308297783423,-0.9284297440073744,0.6957333056977036,1.1483547527511562,2.084644204025141,0.6116481628986593,-2.0939339958576104
Barnard College,Yes,2496,1402,531,53,95,2121,69,17926,8124,600,850,83.0,93,10.3,33,12580,91,0.40358771395721205,0.17157006830704305,0.1792925244838341,1.3732924035121354,0.13448433634319465,-0.9292684489056511,1.651660071868745,0.45042013800044384,-0.7153794007989659,0.6264621373681686,0.9685980032703505,-0.9568870748186256,3.5263605246161616,0.944438982297235,0.561698717948718,Very High,3,1,0.40358771395721404,0.17157006830704255,0.17929252448383398,1.373292403512135,0.1344843363431949,-0.9292684489056511,1.6516600718687444,0.45042013800044267,-0.7153794007989659,0.626462137368169,0.9685980032703503,-0.9568870748186257,0.8464399908680821,0.9444389822972152,2.084644204025141,0.6116481628986593,-1.2574460394742732
Barry University,Yes,990,784,279,18,45,1811,3144,11290,5360,600,1800,76.0,78,12.6,11,9084,72,-0.465634518090114,-0.4240390214816232,-0.5281915859816538,-0.41984530755093824,-0.025699537189531916,1.573200724104336,0.3289544778653472,0.45042013800044384,0.8390302691130443,0.11925016044057488,-0.28426944576076923,-0.3271490414883973,2.4849066497880004,0.19403931916166978,0.7919191919191919,Medium,1,1,-0.465634518090112,-0.4240390214816237,-0.5281915859816539,-0.4198453075509386,-0.025699537189531677,1.573200724104336,0.3289544778653466,0.45042013800044267,0.8390302691130443,0.11925016044057521,-0.2842694457607694,-0.3271490414883974,-0.852687646967027,0.19403931916165004,-0.1956652640334113,0.6116481628986593,0.30878748278252827
Baylor University,Yes,6075,5349,2367,34,66,9919,484,6450,3920,600,1346,71.0,76,18.5,38,7503,72,1.1862688352800537,1.455824683367819,1.577390621251662,0.5755119054420198,1.4405359300456124,0.22884169646704353,-1.0146137558299062,0.45042013800044384,0.2263990298098994,-0.2167793357746881,-0.4251505432433925,1.1094041651546893,3.6635616461296463,-0.3122012441287529,0.8804938271604938,Low,0,1,1.1862688352800557,1.4558246833678186,1.577390621251662,0.5755119054420195,1.4405359300456126,0.22884169646704355,-1.0146137558299069,0.45042013800044267,0.22639902980989937,-0.21677933577468783,-0.4251505432433927,1.1094041651546893,1.0702830463697,-0.31220124412877265,-1.3358199980626877,0.6116481628986593,0.9113775154760925
Beaver College,Yes,1163,850,348,23,56,878,519,12850,5400,400,800,78.0,89,12.2,30,8954,73,-0.3100141145811365,-0.3397731443248578,-0.2773701611696019,-0.05535924019800304,-0.8342503271080713,0.27464964014744087,0.6782422984525461,-1.0363568533512697,-0.8371648052856208,0.259795832499163,0.5995469869916907,-0.43321149887569577,3.4339872044851463,0.1576716967651048,0.7308684436801376,High,2,1,-0.3100141145811345,-0.3397731443248583,-0.277370161169602,-0.05535924019800339,-0.8342503271080711,0.27464964014744087,0.6782422984525456,-1.0363568533512708,-0.8371648052856208,0.2597958324991634,0.5995469869916905,-0.4332114988756959,0.6957333056977036,0.15767169676508508,0.944489469995865,0.6116481628986593,-0.10655232953638222
Bellarmine College,Yes,807,707,308,39,63,1198,605,8840,2950,750,1290,74.0,82,13.1,31,6668,84,-0.6657649732280766,-0.532504608579794,-0.4149081972763772,0.8124249666760771,-0.471561275367367,0.3763658998845874,-0.29014537134607843,1.3020758268351074,0.13795150880653348,-0.017792359075214106,0.015457670385465869,-0.1964055612111245,3.4657359027997265,-0.6516650442331029,0.8760842627013631,Medium,1,1,-0.6657649732280746,-0.5325046085797945,-0.4149081972763773,0.8124249666760768,-0.4715612753673668,0.3763658998845874,-0.29014537134607904,1.3020758268351063,0.13795150880653345,-0.017792359075213794,0.015457670385465696,-0.1964055612111246,0.7475311741155375,-0.6516650442331227,-0.1956652640334113,0.6116481628986593,0.8813784126364009
Belmont Abbey College,Yes,632,494,129,17,36,709,131,9000,4850,300,2480,78.0,85,13.2,10,7550,52,-0.9090563012314968,-0.9147105898983869,-1.4731317820741563,-0.5015854459843752,-1.098369590312188,-0.5725515097719033,-0.24650203555425937,-2.0455431007594878,1.5303228665041064,0.259795832499163,0.2563383121712475,-0.17049273062096662,2.3978952727983707,-0.29482954748276896,0.7816455696202531,Medium,1,1,-0.9090563012314948,-0.9147105898983875,-1.4731317820741563,-0.5015854459843755,-1.0983695903121877,-0.5725515097719033,-0.24650203555425995,-2.045543100759489,1.5303228665041064,0.2597958324991634,0.2563383121712473,-0.1704927306209667,-0.9946463443443484,-0.2948295474827887,-0.1956652640334113,0.6116481628986593,0.23889408293805306
Belmont University,Yes,1220,974,481,28,67,1964,623,7800,3664,650,900,61.0,61,11.1,19,7614,49,-0.2641304427522766,-0.19886684508817107,0.07504202960007447,0.2542147253177932,0.05720786901881526,0.39599250286194715,-0.5872761630742473,0.7531273885960039,-0.6000443152901559,-0.8229044689180576,-1.3015718974335833,-0.7321430991403091,2.995732273553991,-0.2714404656786713,0.7983606557377049,Medium,1,1,-0.2641304427522746,-0.19886684508817157,0.07504202960007436,0.2542147253177929,0.0572078690188155,0.39599250286194715,-0.5872761630742479,0.7531273885960028,-0.6000443152901559,-0.8229044689180574,-1.3015718974335835,-0.7321430991403092,-0.019277779824936125,-0.27144046567869107,-0.1956652640334113,0.6116481628986593,0.3526099821066032
Beloit College,Yes,1320,923,284,26,54,1085,81,16304,3616,355,715,,95,11.1,26,12957,69,-0.1889309133714529,-0.2543589265717964,-0.5077171716522924,0.13574516478977774,-0.5845415330037358,-0.8421668503734486,1.3628733086699931,-1.459526168758661,-1.0613454901767285,,1.1630362638027993,-0.7321430991403091,3.295836866004329,1.006192202134921,0.6992424242424242,High,2,1,-0.18893091337145093,-0.2543589265717969,-0.5077171716522925,0.1357451647897774,-0.5845415330037356,-0.8421668503734486,1.3628733086699925,-1.459526168758662,-1.0613454901767285,,1.1630362638027991,-0.7321430991403092,0.4703416066867776,1.0061922021349012,0.944489469995865,0.6116481628986593,-0.3217101344206022
Bemidji State University,No,1208,877,546,12,36,3796,824,4425,2700,660,1800,57.0,62,19.6,16,3752,46,-0.2735963146683154,-0.307298448315528,0.20837504889624398,-0.9745442422277558,0.6793116611696037,0.5860805337138328,-1.783445623475157,0.8112182447734043,0.8390302691130443,-1.0406425497511826,-1.252577058052319,1.3559904182372868,2.833213344056216,-2.6542277525524205,0.7259933774834437,Low,0,0,-0.2735963146683134,-0.3072984483155285,0.20837504889624386,-0.9745442422277562,0.679311661169604,0.5860805337138328,-1.7834456234751577,0.8112182447734032,0.8390302691130443,-1.0406425497511826,-1.2525770580523192,1.3559904182372868,-0.28442673308665156,-2.65422775255244,-1.3358199980626877,-1.634926843008739,-0.13971832893164957
Benedictine College,Yes,632,620,222,14,24,702,501,9550,3850,350,250,,84,14.1,18,5922,58,-0.9090563012314968,-0.6714012899352794,-0.7966322101487004,-0.7704402004140426,-1.1109278837158074,0.2514512470793519,-0.10024471481658265,-1.5093935893565988,-3.0687628817918426,,0.17448981323324272,0.05936520810249958,2.9444389791664403,-1.015555142409872,0.9810126582278481,Medium,1,1,-0.9090563012314948,-0.6714012899352799,-0.7966322101487006,-0.7704402004140429,-1.1109278837158072,0.2514512470793519,-0.10024471481658324,-1.5093935893566,-3.0687628817918426,,0.17448981323324256,0.05936520810249949,-0.10296257493300559,-1.0155551424098919,-0.1956652640334113,0.6116481628986593,1.5952261763729945
Bennington College,Yes,519,327,114,25,53,457,2,21700,4100,600,500,35.0,59,10.1,33,16364,55,-1.1082936190293202,-1.3664726106274467,-1.63517218261129,0.07395404181416507,-1.680978184787467,-2.538337668725721,2.2628984095226987,0.45042013800044384,-1.762612679540301,-1.9835362356217738,-1.3957337031168815,-1.014128085698973,3.5263605246161616,1.461250179100946,0.630057803468208,Very High,3,1,-1.1082936190293182,-1.3664726106274472,-1.63517218261129,0.07395404181416472,-1.6809781847874667,-2.538337668725721,2.2628984095226983,0.45042013800044267,-1.762612679540301,-1.9835362356217738,-1.3957337031168817,-1.014128085698973,0.8464399908680821,1.4612501791009262,2.084644204025141,0.6116481628986593,-0.7923862233556761
Bentley College,Yes,3466,2330,640,20,60,3095,1533,13800,5510,630,850,87.0,87,17.5,20,10941,82,0.6983890586767717,0.6728277496092717,0.37186961835292576,-0.26598910998596476,0.4960046746814177,1.0274435799258577,0.8774952061597469,0.6345677186166279,-0.7153794007989659,0.9355053891588669,0.4247571133860204,0.8802087027907816,3.044522437723423,0.6387988121608348,0.6722446624350836,High,2,1,0.6983890586767737,0.6728277496092712,0.37186961835292565,-0.2659891099859651,0.4960046746814179,1.0274435799258577,0.8774952061597463,0.6345677186166268,-0.7153794007989659,0.9355053891588674,0.42475711338602024,0.8802087027907814,0.06032316880898486,0.638798812160815,0.944489469995865,0.6116481628986593,-0.505381025368313
Berry College,Yes,1858,1221,480,37,68,1620,49,8050,3940,350,2375,80.0,80,16.3,17,10511,63,0.1324490262271813,0.03208860717504952,0.07283119877050431,0.7205326499516104,-0.14204041376552232,-1.1106331818222348,-0.5135862379200081,-1.5093935893565988,1.4360224240850445,0.4038409378509051,-0.13743121117843274,0.59829263900009,2.8903717578961645,0.5466659891837682,0.6571582346609257,Medium,1,1,0.13244902622718327,0.03208860717504901,0.0728311987705042,0.72053264995161,-0.14204041376552207,-1.1106331818222348,-0.5135862379200087,-1.5093935893566,1.4360224240850445,0.40384093785090547,-0.1374312111784329,0.5982926390000899,-0.19117302014012508,0.5466659891837484,-0.1956652640334113,0.6116481628986593,-0.6080168531184662
Bethany College,Yes,878,816,200,16,41,706,62,8740,3363,550,1700,62.0,68,11.6,29,7718,48,-0.58283506282223,-0.3822728639134003,-0.9223656804282164,-0.5869798775002458,-1.1037331531380155,-0.9866121098702727,-0.31768588243461265,0.12484762634394744,0.7174851420103069,-0.7662592027979903,-0.9310069536327459,-0.5948929901952044,3.4011973816621555,-0.23407194350057292,0.929384965831435,Medium,1,1,-0.582835062822228,-0.3822728639134008,-0.9223656804282165,-0.5869798775002462,-1.1037331531380152,-0.9866121098702727,-0.31768588243461326,0.12484762634394629,0.7174851420103069,-0.7662592027979901,-0.9310069536327461,-0.5948929901952045,0.6422368470019665,-0.23407194350059266,-0.1956652640334113,0.6116481628986593,1.2439931990731767
Bethel College KS,Yes,202,184,122,19,42,537,101,8540,3580,500,1400,61.0,80,8.8,32,8324,56,-2.1033391741662726,-2.01802530816135,-1.5458877910713071,-0.34141246499405037,-1.4604914426719784,-0.720004697520748,-0.37339265470774247,-0.22765194755775608,0.30852326026122595,-0.8229044689180576,-0.13743121117843274,-1.3976401034615213,3.4965075614664802,-0.030807237837691116,0.9108910891089109,Medium,1,1,-2.103339174166271,-2.0180253081613504,-1.5458877910713071,-0.3414124649940507,-1.4604914426719782,-0.720004697520748,-0.3733926547077431,-0.22765194755775722,0.30852326026122595,-0.8229044689180574,-0.1374312111784329,-1.3976401034615213,0.7977350064372871,-0.03080723783771086,-0.1956652640334113,0.6116481628986593,1.118175850252077
Bethel College,Yes,502,384,104,11,28,347,74,6200,2900,600,800,63.0,63,11.7,13,7623,35,-1.1422611820134578,-1.188993208361186,-1.757513707000437,-1.0862305892526964,-2.0756638578945195,-0.8914357839791461,-1.1000403149798874,0.45042013800044384,-0.8371648052856208,-0.7087308284652433,-1.202289072638058,-0.5677228426255996,2.6390573296152584,-0.26817564785000625,0.7649402390438247,Low,0,1,-1.1422611820134558,-1.1889932083611865,-1.757513707000437,-1.0862305892526969,-2.075663857894519,-0.8914357839791461,-1.100040314979888,0.45042013800044267,-0.8371648052856208,-0.708730828465243,-1.2022890726380582,-0.5677228426255997,-0.6011914580179177,-0.268175647850026,-1.3358199980626877,0.6116481628986593,0.1252445525642282
Bethune Cookman College,Yes,1646,1150,542,12,30,2128,82,5188,3396,650,2500,48.0,48,13.8,9,6817,58,0.019470774518481303,-0.028777935604152916,0.20071059221477366,-0.9745442422277558,0.1377664125612997,-0.8354442148815007,-1.4710044711704324,0.7531273885960039,1.5478653656240844,-1.4786478771804488,-1.826802056143041,-0.016598551903808063,2.302585092994046,-0.586422939800086,0.6986634264884569,Low,0,1,0.019470774518483284,-0.02877793560415343,0.20071059221477355,-0.9745442422277562,0.13776641256129996,-0.8354442148815007,-1.471004471170433,0.7531273885960028,1.5478653656240844,-1.4786478771804488,-1.8268020561430411,-0.016598551903808153,-1.150144503779669,-0.5864229398001057,-1.3358199980626877,0.6116481628986593,-0.3256491658887213
Birmingham-Southern College,Yes,805,588,287,67,88,1376,207,11660,4325,400,900,74.0,79,14.0,34,8649,72,-0.6682130860442917,-0.7278135495006544,-0.4956309606263218,1.8327273961742079,-0.31761169270198725,-0.30373803631319696,0.4145277553065761,-1.0363568533512697,-0.6000443152901559,-0.017792359075214106,-0.2116008363300839,0.03411484670810906,3.5553480614894135,0.06906480191516402,0.7304347826086957,Medium,1,1,-0.6682130860442898,-0.7278135495006549,-0.4956309606263219,1.8327273961742074,-0.317611692701987,-0.30373803631319696,0.4145277553065755,-1.0363568533512708,-0.6000443152901559,-0.017792359075213794,-0.21160083633008406,0.03411484670810897,0.8937330359510758,0.06906480191514427,-0.1956652640334113,0.6116481628986593,-0.1095026080050004
Blackburn College,Yes,500,336,156,25,55,421,27,6500,2700,500,1000,76.0,76,14.3,53,8377,51,-1.1463382977941645,-1.3363446275853386,-1.229901231482928,0.07395404181416507,-1.7961258712150847,-1.412088924597718,-0.9977899775213146,-0.22765194755775608,-0.38613481378454106,0.11925016044057488,-0.4251505432433925,0.10965673626866995,3.9889840465642745,-0.01411403048854303,0.672,Low,0,1,-1.1463382977941625,-1.336344627585339,-1.229901231482928,0.07395404181416472,-1.7961258712150845,-1.412088924597718,-0.9977899775213152,-0.22765194755775722,-0.38613481378454106,0.11925016044057521,-0.4251505432433927,0.10965673626866985,1.6012083306415112,-0.014114030488562775,-1.3358199980626877,0.6116481628986593,-0.5070455102894674
Bloomsburg Univ. of Pennsylvania,No,6773,3028,1025,15,55,5847,946,7844,2948,500,1680,,68,18.0,19,7041,75,1.2785417898817628,0.9245914063999096,0.8339533044444993,-0.6764365901148857,1.0413749038044273,0.681904782892865,-0.5741956551735755,-0.22765194755775608,0.6923852471843687,,-0.9310069536327459,0.9954291692522749,2.995732273553991,-0.49236800032382644,0.4470692455337369,Medium,1,0,1.2785417898817648,0.924591406399909,0.8339533044444992,-0.676436590114886,1.0413749038044275,0.681904782892865,-0.5741956551735761,-0.22765194755775722,0.6923852471843687,,-0.9310069536327461,0.9954291692522748,-0.019277779824936125,-0.4923680003238462,-0.1956652640334113,-1.634926843008739,-2.037292068103249
Bluefield College,Yes,377,358,181,15,30,653,129,7150,4350,450,1500,61.0,67,17.8,3,6259,53,-1.4377449992153983,-1.2661890525299524,-1.044518998228179,-0.6764365901148857,-1.2033313807515529,-0.5813804384714789,-0.786410338190282,-0.6123645719001103,0.45315926745983204,-0.8229044689180576,-0.9879510044874332,0.949493152749964,1.3862943611198906,-0.8429040791902248,0.9496021220159151,Medium,1,1,-1.4377449992153963,-1.2661890525299528,-1.044518998228179,-0.676436590114886,-1.2033313807515527,-0.5813804384714789,-0.7864103381902826,-0.6123645719001114,0.45315926745983204,-0.8229044689180574,-0.9879510044874334,0.9494931527499639,-2.645068997748663,-0.8429040791902446,-0.1956652640334113,0.6116481628986593,1.3815343447181776
Bluffton College,Yes,692,514,209,20,50,760,81,9900,3990,400,900,76.0,71,13.3,19,9073,58,-0.8182785796248321,-0.8719295736373918,-0.8690895031791791,-0.26598910998596476,-1.0112054690824106,-0.8421668503734486,-0.010025866448533998,-1.0363568533512697,-0.6000443152901559,0.11925016044057488,-0.7519129329656916,-0.1446565831779255,2.995732273553991,0.19099316374557773,0.7427745664739884,Medium,1,1,-0.8182785796248301,-0.8719295736373923,-0.8690895031791792,-0.2659891099859651,-1.0112054690824104,-0.8421668503734486,-0.010025866448534594,-1.0363568533512708,-0.6000443152901559,0.11925016044057521,-0.7519129329656918,-0.1446565831779256,-0.019277779824936125,0.190993163745558,-0.1956652640334113,0.6116481628986593,-0.025552719387779248
Boston University,Yes,20192,13007,3810,45,80,14971,3113,18420,6810,475,1025,80.0,81,11.9,16,16836,72,2.165887184003742,2.244679239705702,1.9597177689545298,1.0685919963883819,1.7211924368064453,1.5654040020023432,1.7361923474456709,-0.41559014465522115,-0.3357551980399572,0.4038409378509051,-0.06174891029156929,-0.5136535653803216,2.833213344056216,1.5128624761195848,0.6441660063391442,Very High,3,1,2.165887184003744,2.2446792397057016,1.9597177689545298,1.0685919963883814,1.7211924368064455,1.5654040020023432,1.7361923474456702,-0.4155901446552223,-0.3357551980399572,0.40384093785090547,-0.06174891029156946,-0.5136535653803217,-0.28442673308665156,1.512862476119565,2.084644204025141,0.6116481628986593,-0.6964054450427368
Bowdoin College,Yes,3356,1019,418,76,100,1490,8,19030,5885,1495,875,93.0,96,11.2,52,20447,96,0.6697404163812234,-0.15242437066186265,-0.07567628514747463,2.0914597786440914,-0.2312284510722892,-1.97470729063806,1.8385491618036904,4.0935593229786615,-0.6569502596071131,1.425191176895042,1.262771963454847,-0.7045026679776414,3.970291913552122,1.8451230772219376,0.3036352800953516,Very High,3,1,0.6697404163812254,-0.15242437066186315,-0.07567628514747474,2.091459778644091,-0.23122845107228895,-1.97470729063806,1.8385491618036898,4.093559322978661,-0.6569502596071131,1.4251911768950425,1.2627719634548469,-0.7045026679776415,1.5707121938670632,1.8451230772219178,2.084644204025141,0.6116481628986593,-3.013100522605147
