University / College,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_trans,Accept_trans,Enroll_trans,Top10perc_trans,F.Undergrad_trans,P.Undergrad_trans,Outstate_trans,Books_trans,Personal_trans,PhD_trans,Terminal_trans,S.F.Ratio_trans,perc.alumni_trans,Expend_trans,Accept_Rate,Outstate_Tier,Outstate_Tier_Encoded,Private_Encoded,Apps_trans_scaled,Accept_trans_scaled,Enroll_trans_scaled,Top10perc_trans_scaled,F.Undergrad_trans_scaled,P.Undergrad_trans_scaled,Outstate_trans_scaled,Books_trans_scaled,Personal_trans_scaled,PhD_trans_scaled,Terminal_trans_scaled,S.F.Ratio_trans_scaled,perc.alumni_trans_scaled,Expend_trans_scaled,Outstate_Tier_Encoded_scaled,Private_Encoded_scaled
Barnard College,Yes,2496,1402,531,53,95,2121,69,17926,8124,600,850,83.0,93,10.3,33,12580,91,0.4040257607211175,0.17142098591541893,0.1804758188519211,1.3749937779595973,0.1369006235566917,-0.925244514156253,9.79406323525484,0.4496014388117547,-0.7100928488101287,0.6272873251485898,0.9692990979140862,2.424802725718295,3.5263605246161616,0.9466907792604569,0.561698717948718,Very High,4,1,0.40402576072111823,0.17142098591542004,0.1804758188519204,1.3749937779595973,0.13690062355669225,-0.9252445141562528,1.5278170042526857,0.4496014388117548,-0.7100928488101279,0.62728732514859,0.9692990979140862,-0.9196562094275733,0.8477740600370556,0.9466907792604167,2.0868573903994942,0.6125530498969481
Barry University,Yes,990,784,279,18,45,1811,3144,11290,5360,600,1800,76.0,78,12.6,11,9084,72,-0.46530313225490594,-0.42419168724755596,-0.5278077443510664,-0.41769469988544683,-0.02343660070007725,1.5741815572673292,9.331761227180522,0.4496014388117547,0.8415717373961816,0.12029538781672189,-0.28237352323745246,2.6100697927420065,2.4849066497880004,0.19598482610711043,0.7919191919191919,Medium,2,1,-0.4653031322549052,-0.42419168724755485,-0.527807744351067,-0.4176946998854469,-0.023436600700076686,1.5741815572673294,0.38557650094099205,0.4496014388117548,0.8415717373961827,0.12029538781672215,-0.2823735232374524,-0.2472923345573987,-0.8534518760234878,0.19598482610707021,-0.19371671978391944,0.6125530498969481
Baylor University,Yes,6075,5349,2367,34,66,9919,484,6450,3920,600,1346,71.0,76,18.5,38,7503,72,1.1867954473128406,1.4557402805984707,1.579078362955058,0.5776799288914052,1.4424396563129227,0.23194512481235613,8.771990436532242,0.4496014388117547,0.2302388759572927,-0.2151035228175496,-0.4230962065588109,2.970414465569701,3.6635616461296463,-0.3107758058606938,0.8804938271604938,Low,1,1,1.1867954473128413,1.4557402805984718,1.5790783629550573,0.5776799288914051,1.4424396563129234,0.2319451248123564,-0.9974866449722524,0.4496014388117548,0.23023887595729364,-0.21510352281754933,-0.42309620655881086,1.0604562275777443,1.0718935453228027,-0.310775805860734,-1.3340037748756264,0.6125530498969481
Beaver College,Yes,1163,850,348,23,56,878,519,12850,5400,400,800,78.0,89,12.2,30,8954,73,-0.3096630155647852,-0.3399262780273664,-0.2766647616636491,-0.053119072030679164,-0.833370321592488,0.2776982439626942,9.461176908307142,-1.0385747644227592,-0.8317407990918487,0.26069516187598757,0.6005650532112241,2.580216829592325,3.4339872044851463,0.15958778625130116,0.7308684436801376,High,3,1,-0.3096630155647845,-0.3399262780273653,-0.27666476166364984,-0.053119072030679226,-0.8333703215924875,0.2776982439626945,0.7053324833176302,-1.0385747644227592,-0.8317407990918481,0.26069516187598785,0.6005650532112241,-0.35563352169945744,0.696881263144984,0.15958778625126094,0.9465703353077874,0.6125530498969481
Bellarmine College,Yes,807,707,308,39,63,1198,605,8840,2950,750,1290,74.0,82,13.1,31,6668,84,-0.6654593239812809,-0.5326562064282423,-0.4143740765445859,0.8144962912549331,-0.46994019984940544,0.3792880943109691,9.087155271405804,1.3023649764046783,0.14195578669882095,-0.016539010765014513,0.01703484187169807,2.6461747973841225,3.4657359027997265,-0.6507148514205461,0.8760842627013631,Medium,2,1,-0.6654593239812802,-0.5326562064282412,-0.41437407654458663,0.814496291254933,-0.4699401998494049,0.3792880943109694,-0.21878780022431235,1.3023649764046783,0.14195578669882186,-0.016539010765014246,0.017034841871698108,-0.11626148696335836,0.7487430981377603,-0.6507148514205863,-0.19371671978391944,0.6125530498969481
Belmont Abbey College,Yes,632,494,129,17,36,709,131,9000,4850,300,2480,78.0,85,13.2,10,7550,52,-0.9087825139784368,-0.9148542999364531,-1.474309288976423,-0.4994689411839057,-1.098144853736447,-0.5687111330584819,9.105090961257085,-2.048308048513365,1.5310702281670878,0.26069516187598757,0.25767565625110594,2.653241964607215,2.3978952727983707,-0.2933824340998798,0.7816455696202531,Medium,2,1,-0.908782513978436,-0.914854299936452,-1.4743092889764238,-0.4994689411839058,-1.0981448537364464,-0.5687111330584816,-0.17447289125753837,-2.048308048513365,1.5310702281670892,0.26069516187598785,0.257675656251106,-0.09061360461270962,-0.9955858819980911,-0.29338243409992,-0.19371671978391944,0.6125530498969481
Belmont University,Yes,1220,974,481,28,67,1964,623,7800,3664,650,900,61.0,61,11.1,19,7614,49,-0.2637735819470627,-0.1990200493516654,0.07612880200700002,0.2564541555541443,0.05955546209244588,0.398889570751312,8.962007209588313,0.7526774067369608,-0.5948985251698033,-0.8189909350770372,-1.2983753500580535,2.4932054526026954,2.995732273553991,-0.2699645858179488,0.7983606557377049,Medium,2,1,-0.26377358194706196,-0.19902004935166429,0.07612880200699933,0.25645415555414425,0.05955546209244645,0.39888957075131226,-0.5279994900336155,0.7526774067369609,-0.5948985251698026,-0.818990935077037,-1.2983753500580535,-0.6714117521771352,-0.019012808716357025,-0.269964585817989,-0.19371671978391944,0.6125530498969481
Beloit College,Yes,1320,923,284,26,54,1085,81,16304,3616,355,715,,95,11.1,26,12957,69,-0.18856465956975318,-0.2545122097991054,-0.5073055598220004,0.13799295441079093,-0.5831309871770871,-0.8381790084362992,9.69922708822342,-1.4620140067894487,-1.0556986655376748,,1.1635803366973685,2.4932054526026954,3.295836866004329,1.0084419148859107,0.6992424242424242,High,3,1,-0.18856465956975246,-0.25451220979910427,-0.5073055598220011,0.13799295441079087,-0.5831309871770866,-0.838179008436299,1.2934989904319543,-1.4620140067894487,-1.055698665537674,,1.1635803366973685,-0.6714117521771352,0.47121122188858366,1.0084419148858705,0.9465703353077874,0.6125530498969481
Bemidji State University,No,1208,877,546,12,36,3796,824,4425,2700,660,1800,57.0,62,19.6,16,3752,46,-0.2732406406363953,-0.30745167749468877,0.20958391161450185,-0.9727316677869278,0.6819176384241512,0.5887221256003545,8.395251520610994,0.8108421980583805,0.8415717373961816,-1.0355430273689914,-1.2494530951634284,3.0252910757955354,2.833213344056216,-2.6578353535574277,0.7259933774834437,Low,1,0,-0.2732406406363946,-0.30745167749468766,0.20958391161450116,-0.9727316677869279,0.6819176384241518,0.5887221256003548,-1.9283206915979176,0.8108421980583806,0.8415717373961827,-1.0355430273689912,-1.2494530951634284,1.2596122399437197,-0.28448920152158647,-2.657835353557468,-1.3340037748756264,-1.6325116659989423
Benedictine College,Yes,632,620,222,14,24,702,501,9550,3850,350,250,,84,14.1,18,5922,58,-0.9087825139784368,-0.6715507605793894,-0.796636923018889,-0.7684736752694478,-1.1107366395715648,0.25452777986226477,9.164401140034737,-1.5119094043589478,-3.062920596744526,,0.17590711389826053,2.714694743820879,2.9444389791664403,-1.0152189069534967,0.9810126582278481,Medium,2,1,-0.908782513978436,-0.6715507605793883,-0.7966369230188897,-0.7684736752694479,-1.110736639571564,0.25452777986226505,-0.02793126419283094,-1.5119094043589478,-3.062920596744526,,0.17590711389826055,0.13240837882675494,-0.10280094841912382,-1.015218906953537,-0.19371671978391944,0.6125530498969481
Bennington College,Yes,519,327,114,25,53,457,2,21700,4100,600,500,35.0,59,10.1,33,16364,55,-1.1080463869533939,-1.3665988771657835,-1.6366699370331954,0.07620224590010687,-1.6825201948308235,-2.5348043450754973,9.985113621416073,0.4496014388117547,-1.7565250579131293,-1.9706625502711888,-1.392393977623881,2.4069451083182885,3.5263605246161616,1.4633422065399033,0.630057803468208,Very High,4,1,-1.1080463869533932,-1.3665988771657824,-1.636669937033196,0.0762022459001068,-1.6825201948308228,-2.534804345075497,1.9998579762478144,0.4496014388117548,-1.7565250579131289,-1.9706625502711885,-1.392393977623881,-0.9844643646162161,0.8477740600370556,1.4633422065398631,2.0868573903994942,0.6125530498969481
Bentley College,Yes,3466,2330,640,20,60,3095,1533,13800,5510,630,850,87.0,87,17.5,20,10941,82,0.6988613218762781,0.6726944137389245,0.37321103157508523,-0.2637884142137955,0.49860637000018987,1.029409853917204,9.53249633228804,0.6339700077405097,-0.7100928488101287,0.9365923019404909,0.4259346495311623,2.917770732084279,3.044522437723423,0.6409976588717751,0.6722446624350836,High,3,1,0.6988613218762789,0.6726944137389256,0.3732110315750845,-0.26378841421379556,0.4986063700001904,1.0294098539172043,0.8815461560273249,0.6339700077405098,-0.7100928488101279,0.9365923019404911,0.42593464953116233,0.8694036827163258,0.060686441260878146,0.6409976588717349,0.9465703353077874,0.6125530498969481
Berry College,Yes,1858,1221,480,37,68,1620,49,8050,3940,350,2375,80.0,80,16.3,17,10511,63,0.1328547136242795,0.03193723405653549,0.07391584234241172,0.7226458157909562,-0.13991503047067838,-1.106552791365331,8.993551586299981,-1.5119094043589478,1.4370347749246752,0.4046594207986953,-0.1356944211524122,2.8507065015037334,2.8903717578961645,0.5488289868373689,0.6571582346609257,Medium,2,1,0.13285471362428022,0.03193723405653661,0.07391584234241103,0.7226458157909561,-0.13991503047067783,-1.1065527913653308,-0.4500606879032179,-1.5119094043589478,1.4370347749246764,0.4046594207986956,-0.13569442115241218,0.6260168430436743,-0.1911203270674524,0.5488289868373287,-0.19371671978391944,0.6125530498969481
Bethany College,Yes,878,816,200,16,41,706,62,8740,3363,550,1700,62.0,68,11.6,29,7718,48,-0.5825186966500844,-0.38242580127669423,-0.9225677402831564,-0.5849046607537621,-1.1035226954130717,-0.9825675695179338,9.075779878580487,0.12366360001576755,0.720306207993199,-0.7626194879194107,-0.9283307329438812,2.533696813957432,3.4011973816621555,-0.23255110106695637,0.929384965831435,Medium,2,1,-0.5825186966500836,-0.3824258012766931,-0.922567740283157,-0.5849046607537622,-1.103522695413071,-0.9825675695179336,-0.24689374438899545,0.12366360001576766,0.7203062079932,-0.7626194879194105,-0.9283307329438812,-0.5244621131689527,0.643318740239679,-0.23255110106699659,-0.19371671978391944,0.6125530498969481
Bethel College KS,Yes,202,184,122,19,42,537,101,8540,3580,500,1400,61.0,80,8.8,32,8324,56,-2.1032305933244038,-2.0181113983163756,-1.5472072638375063,-0.3392340437249904,-1.4613146071722953,-0.7160770609235252,9.052633375946147,-0.2291946039516519,0.31220519615957604,-0.8189909350770372,-0.1356944211524122,2.2823823856765264,3.4965075614664802,-0.02906368632803433,0.9108910891089109,Medium,2,1,-2.103230593324403,-2.0181113983163743,-1.547207263837507,-0.33923404372499044,-1.4613146071722947,-0.716077060923525,-0.30408335714686135,-0.22919460395165178,0.312205196159577,-0.818990935077037,-0.13569442115241218,-1.4365224459862578,0.7990089285165864,-0.029063686328074535,-0.19371671978391944,0.6125530498969481
Bethel College,Yes,502,384,104,11,28,347,74,6200,2900,600,800,63.0,63,11.7,13,7623,35,-1.1420185183626765,-1.1891273623576988,-1.7592629458791422,-1.0845174670653988,-2.078637735883977,-0.8874268200608982,8.732465848349879,0.4496014388117547,-0.8317407990918487,-0.7053549530469201,-1.199238322126377,2.5416019934645457,2.6390573296152584,-0.26669579069769817,0.7649402390438247,Low,1,1,-1.1420185183626759,-1.1891273623576977,-1.759262945879143,-1.0845174670653988,-2.0786377358839765,-0.887426820060898,-1.0951426895277687,0.4496014388117548,-0.8317407990918481,-0.7053549530469199,-1.199238322126377,-0.49577294994996046,-0.601645107695158,-0.26669579069773836,-1.3340037748756264,0.6125530498969481
Bethune Cookman College,Yes,1646,1150,542,12,30,2128,82,5188,3396,650,2500,48.0,48,13.8,9,6817,58,0.019862731360734933,-0.028930027628678308,0.2019127744541784,-0.9727316677869278,0.1401853966530453,-0.8314593967701944,8.55429627936774,0.7526774067369608,1.5485627320659785,-1.4704820501222087,-1.8227310098814986,2.6946271807700692,2.302585092994046,-0.585373912788788,0.6986634264884569,Low,1,1,0.019862731360735665,-0.02893002762867719,0.2019127744541777,-0.9727316677869279,0.14018539665304586,-0.8314593967701942,-1.5353581646815548,0.7526774067369609,1.5485627320659798,-1.4704820501222085,-1.8227310098814986,0.05957997673240427,-1.1512760702749985,-0.5853739127888282,-1.3340037748756264,0.6125530498969481
Birmingham-Southern College,Yes,805,588,287,67,88,1376,207,11660,4325,400,900,74.0,79,14.0,34,8649,72,-0.6679077542812667,-0.7279619141912383,-0.49520308156545995,1.8339863950842885,-0.3157343147978096,-0.30009653988082174,9.364005219520333,-1.0385747644227592,-0.5948985251698033,-0.016539010765014513,-0.20978440474634713,2.70805020110221,3.5553480614894135,0.07090393487116542,0.7304347826086957,Medium,2,1,-0.6679077542812659,-0.7279619141912372,-0.49520308156546067,1.8339863950842885,-0.31573431479780906,-0.30009653988082147,0.4652438902141184,-1.0385747644227592,-0.5948985251698026,-0.016539010765014246,-0.2097844047463471,0.10829426852730946,0.8951255085680089,0.07090393487112522,-0.19371671978391944,0.6125530498969481
Blackburn College,Yes,500,336,156,25,55,421,27,6500,2700,500,1000,76.0,76,14.3,53,8377,51,-1.146096183289999,-1.3364723265762548,-1.2306260699097216,0.07620224590010687,-1.7980667168378366,-1.4079726500278762,8.77971129020447,-0.2291946039516519,-0.38127720177114266,0.12029538781672189,-0.4230962065588109,2.72785282839839,3.9889840465642745,-0.012353858488955588,0.672,Low,1,1,-1.1460961832899983,-1.3364723265762537,-1.2306260699097222,0.0762022459001068,-1.798066716837836,-1.407972650027876,-0.9784102152130659,-0.22919460395165178,-0.3812772017711419,0.12029538781672215,-0.42309620655881086,0.1801611763127349,1.6034744834472257,-0.012353858488995792,-1.3340037748756264,0.6125530498969481
Bloomsburg Univ. of Pennsylvania,No,6773,3028,1025,15,55,5847,946,7844,2948,500,1680,,68,18.0,19,7041,75,1.2790783538152775,0.924470508819371,0.8355631841537732,-0.6744109272506593,1.0437985490156891,0.6844093815412561,8.967631665167133,-0.2291946039516519,0.6952627029457149,,-0.9283307329438812,2.9444389791664403,2.995732273553991,-0.49118269843375684,0.4470692455337369,Medium,2,0,1.2790783538152781,0.9244705088193721,0.8355631841537725,-0.6744109272506594,1.0437985490156898,0.6844093815412563,-0.5141027713107911,-0.22919460395165178,0.6952627029457159,,-0.9283307329438812,0.9661870249055899,-0.019012808716357025,-0.491182698433797,-0.19371671978391944,-1.6325116659989423
Bluefield College,Yes,377,358,181,15,30,653,129,7150,4350,450,1500,61.0,67,17.8,3,6259,53,-1.4375425749292852,-1.266319939141912,-1.0449219639106846,-0.6744109272506593,-1.2033929563374504,-0.5775343946618573,8.875007486048396,-0.6142542984789047,0.4565508868862346,-0.8189909350770372,-0.9851988400469104,2.9338568698359038,1.3862943611198906,-0.842263487325053,0.9496021220159151,Medium,2,1,-1.4375425749292845,-1.2663199391419109,-1.0449219639106853,-0.6744109272506594,-1.2033929563374497,-0.5775343946618571,-0.7429555280100661,-0.6142542984789046,0.4565508868862356,-0.818990935077037,-0.9851988400469104,0.9277828543852636,-2.6480466865381658,-0.8422634873250932,-0.19371671978391944,0.6125530498969481
Bluffton College,Yes,692,514,209,20,50,760,81,9900,3990,400,900,76.0,71,13.3,19,9073,58,-0.8179928307605433,-0.8720744828559045,-0.8692067638980328,-0.2637884142137955,-1.0107540532780923,-0.8381790084362992,9.200391041122515,-1.0385747644227592,-0.5948985251698033,0.12029538781672189,-0.7494672137091747,2.6602595372658615,2.995732273553991,0.19293625552656662,0.7427745664739884,Medium,2,1,-0.8179928307605425,-0.8720744828559034,-0.8692067638980334,-0.26378841421379556,-1.0107540532780916,-0.838179008436299,0.06099139245726217,-1.0385747644227592,-0.5948985251698026,0.12029538781672215,-0.7494672137091747,-0.06514570888385508,-0.019012808716357025,0.1929362555265264,-0.19371671978391944,0.6125530498969481
Boston University,Yes,20192,13007,3810,45,80,14971,3113,18420,6810,475,1025,80.0,81,11.9,16,16836,72,2.1665139084615825,2.2446757212635418,1.9612594360226996,1.0705183742130722,1.7225095835120228,1.566400034084339,9.821246597152218,-0.41730816701513446,-0.3309705579009971,0.4046594207986953,-0.060091883356808096,2.5572273113676265,2.833213344056216,1.5149199449563813,0.6441660063391442,Very High,4,1,2.1665139084615834,2.244675721263543,1.961259436022699,1.0705183742130722,1.7225095835120234,1.5664000340843391,1.5949807552921886,-0.41730816701513435,-0.3309705579009963,0.4046594207986956,-0.06009188335680806,-0.4390661673567591,-0.28448920152158647,1.514919944956341,2.0868573903994942,0.6125530498969481
Bowdoin College,Yes,3356,1019,418,76,100,1490,8,19030,5885,1495,875,93.0,96,11.2,52,20447,96,0.6702093992787636,-0.15257740176789597,-0.07474233594180844,2.092417481864056,-0.2292230589851523,-1.9707317600173162,9.853824507517027,4.09895898173997,-0.6517337337581389,1.4272534139170343,1.2632379969775114,2.501435951739211,3.970291913552122,1.8468697924441353,0.3036352800953516,Very High,4,1,0.6702093992787643,-0.15257740176789486,-0.07474233594180914,2.092417481864056,-0.22922305898515175,-1.970731760017316,1.6754731781716516,4.09895898173997,-0.6517337337581381,1.4272534139170345,1.2632379969775114,-0.6415419518912869,1.5729406861767377,1.846869792444095,2.0868573903994942,0.6125530498969481
Bowling Green State University,No,9251,7333,3076,14,45,13699,1213,7452,3352,600,1700,81.0,89,21.1,14,6918,67,1.5396129266227716,1.7414064032460839,1.792890133744915,-0.7684736752694478,1.6642175111317756,0.8600279544133582,8.916371914881694,0.4496014388117547,0.720306207993199,0.4779779599463324,0.6005650532112241,3.095577608523707,2.70805020110221,-0.5423215742328643,0.7926710625878284,Medium,2,0,1.5396129266227723,1.741406403246085,1.7928901337449143,-0.7684736752694479,1.6642175111317763,0.8600279544133584,-0.6407536660571952,0.4496014388117548,0.7203062079932,0.4779779599463327,0.6005650532112241,1.5146933304769576,-0.488944521318963,-0.5423215742329045,-0.19371671978391944,-1.6325116659989423
Bradford College,Yes,443,330,151,5,36,453,42,14080,6270,500,900,57.0,80,10.2,21,15387,46,-1.2702953316648333,-1.3564592212056348,-1.2718938680769172,-1.9916231295773121,-1.6948013186411106,-1.1862246672296413,9.552581649917311,-0.2291946039516519,-0.5948985251698033,-1.0355430273689914,-0.1356944211524122,2.4159137783010487,3.091042453358316,1.348917944145591,0.744920993227991,High,3,1,-1.2702953316648327,-1.3564592212056337,-1.2718938680769178,-1.9916231295773121,-1.69480131864111,-1.186224667229641,0.931172294173679,-0.22919460395165178,-0.5948985251698026,-1.0355430273689912,-0.13569442115241218,-0.9519156240390864,0.13667737956055104,1.3489179441455508,0.9465703353077874,0.6125530498969481
